store_id,model_id,forecast_units,current_stock,target_stock,stock_gap,recommended_units,allocated_units,allocation_value,protected_sales_value,lost_sale_value,unfilled_demand_units,unfilled_demand_value,priority_score,price_band,store_price_band_fit,avg_event_multiplier,lifecycle_factor,city,eol_status,allocation_status,reason,price
HUB02,MOD001,0.8362711538461538,2.0,1.194673076923077,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Keypad,1.0,1.0,0.55,Hubli,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,7000
BLR02,MOD011,0.8348290178571429,3.0,1.192612882653061,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Keypad,0.85,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,8000
KAL01,MOD023,0.832153125,4.0,1.1887901785714285,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Budget,1.0,1.0,0.55,Kalaburagi,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,13500
BLR07,MOD002,0.8314891071428572,2.0,1.1878415816326533,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Keypad,0.85,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,7500
BLR04,MOD044,0.8297745535714286,4.0,1.185392219387755,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,1.1,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,36500
MYS02,MOD023,0.8272473214285714,2.0,1.181781887755102,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Budget,1.0,1.0,0.55,Mysore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,13500
BLR06,MOD053,0.8242741071428572,4.0,1.1775344387755102,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Premium,1.3,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,88500
DAV02,MOD042,0.8236704545454545,2.0,1.1766720779220778,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,0.95,1.0,1.0,Davangere,normal,NO_REPLENISHMENT_NEEDED,HOLD: current stock covers the target forecast requirement.,38000
KOP01,MOD043,0.8221234821428571,2.0,1.1744621173469387,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,1.0,1.0,0.55,Koppal,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,35000
SHI01,MOD026,0.8215982142857143,2.0,1.1737117346938777,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,1.0,1.0,0.55,Shivamogga,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,25000
CHI01,MOD042,0.8162824675324675,2.0,1.1661178107606678,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,1.0,1.0,1.0,Chitradurga,normal,NO_REPLENISHMENT_NEEDED,HOLD: current stock covers the target forecast requirement.,38000
HOS01,MOD001,0.8150571428571428,2.0,1.1643673469387754,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Keypad,1.0,1.0,0.55,Hassan,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,7000
BLR02,MOD025,0.8134218749999998,2.0,1.1620312499999998,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Upper-mid,1.05,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,24000
BLR08,MOD022,0.8127578571428571,2.0,1.1610826530612246,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Budget,0.95,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,13000
BLR05,MOD011,0.8077232142857143,3.0,1.1538903061224488,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Keypad,0.85,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,8000
BLR07,MOD003,0.8049842532467532,2.0,1.1499775046382188,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Keypad,0.85,1.0,0.6,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,7500
DAV01,MOD016,0.8045517857142859,2.0,1.1493596938775512,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Budget,1.3,1.0,0.55,Davangere,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,14000
BLR05,MOD002,0.7992991071428571,2.0,1.1418558673469388,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Keypad,0.85,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,7500
BLR07,MOD040,0.7961772321428571,3.0,1.1373960459183672,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,1.1,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,35000
SHI01,MOD035,0.78921,2.0,1.127442857142857,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,1.0,1.0,0.55,Shivamogga,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,29000
SHI01,MOD025,0.7799291666666668,2.0,1.114184523809524,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Upper-mid,1.0,1.0,0.55,Shivamogga,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,24000
BLR07,MOD017,0.7794776785714286,2.0,1.1135395408163264,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Budget,0.95,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,14500
MAN01,MOD014,0.7678821428571428,2.0,1.0969744897959184,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Budget,1.0,1.0,0.55,Mangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,12500
BLR06,MOD044,0.7659495535714287,3.0,1.0942136479591837,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,1.1,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,36500
BLR03,MOD025,0.7653549107142859,3.0,1.0933641581632654,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Upper-mid,1.05,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,24000
BEL01,MOD054,0.7631249999999999,2.0,1.0901785714285714,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Premium,1.0,1.0,1.0,Belgaum,normal,NO_REPLENISHMENT_NEEDED,HOLD: current stock covers the target forecast requirement.,92000
MAN01,MOD056,0.7626294642857143,2.0,1.0894706632653062,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Premium,1.0,1.0,0.55,Mangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,125000
BLR07,MOD041,0.7611131250000002,2.0,1.0873044642857146,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,1.1,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,36500
UDU01,MOD038,0.7533133928571428,2.0,1.0761619897959183,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,1.0,1.0,0.55,Udupi,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,33500
BLR08,MOD013,0.7448397321428571,4.0,1.0640567602040816,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Budget,0.95,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,12000
UDU01,MOD040,0.7430558035714285,3.0,1.0615082908163265,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,1.0,1.0,0.55,Udupi,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,35000
MAN02,MOD006,0.741866517857143,3.0,1.05980931122449,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Keypad,1.0,1.0,0.55,Mangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,7000
BLR04,MOD038,0.7394879464285714,4.0,1.0564113520408163,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,1.1,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,33500
BLR01,MOD043,0.7387446428571429,2.0,1.0553494897959186,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,1.1,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,35000
BLR08,MOD035,0.7332441964285714,3.0,1.0474917091836733,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,1.1,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,29000
BLR03,MOD053,0.7322035714285715,2.0,1.0460051020408163,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Premium,1.3,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,88500
MYS02,MOD017,0.7302709821428571,2.0,1.0432442602040817,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Budget,1.0,1.0,0.55,Mysore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,14500
BLR04,MOD016,0.7281897321428571,3.0,1.0402710459183673,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Budget,0.95,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,14000
BLR03,MOD028,0.7278924107142858,2.0,1.0398463010204082,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,1.1,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,28000
KOP01,MOD010,0.7275950892857144,2.0,1.0394215561224491,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Keypad,1.0,1.0,0.55,Koppal,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,8000
DAV02,MOD010,0.7264058035714285,2.0,1.0377225765306122,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Keypad,1.15,1.0,0.55,Davangere,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,8000
BLR05,MOD037,0.7236583333333334,2.0,1.033797619047619,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,1.1,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,32000
HUB01,MOD023,0.7231352678571429,3.0,1.0330503826530613,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Budget,1.0,1.0,0.55,Hubli,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,13500
BLR05,MOD010,0.7219459821428572,3.0,1.0313514030612245,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Keypad,0.85,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,8000
HOS01,MOD013,0.7130263392857142,2.0,1.018609056122449,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Budget,1.0,1.0,0.55,Hassan,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,12000
CHI01,MOD014,0.7076250000000001,2.0,1.0108928571428573,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Budget,1.0,1.0,0.55,Chitradurga,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,12500
BLR07,MOD052,0.70693125,3.0,1.0099017857142858,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Premium,1.3,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,85000
HUB02,MOD020,0.6977142857142857,2.0,0.996734693877551,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Budget,1.0,1.0,0.55,Hubli,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,11500
BLR04,MOD040,0.6975160714285713,2.0,0.9964515306122447,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,1.1,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,35000
KAL01,MOD016,0.6954843749999999,3.0,0.993549107142857,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Budget,1.0,1.0,0.55,Kalaburagi,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,14000
BLR06,MOD020,0.692015625,1.0,0.9885937499999999,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Budget,0.95,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,11500
HUB02,MOD028,0.6862674107142859,2.0,0.9803820153061226,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,1.0,1.0,0.55,Hubli,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,28000
BLR01,MOD034,0.685325892857143,2.0,0.9790369897959186,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,1.1,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,28000
BLR03,MOD006,0.6843149999999999,1.0,0.9775928571428569,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Keypad,0.85,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,7000
KAL01,MOD037,0.6841696428571429,2.0,0.9773852040816327,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,1.0,1.0,0.55,Kalaburagi,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,32000
MYS02,MOD048,0.6829202922077923,1.0,0.9756004174397033,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Flagship,1.0,1.0,1.0,Mysore,normal,NO_REPLENISHMENT_NEEDED,HOLD: current stock covers the target forecast requirement.,54000
HUB01,MOD028,0.6806017857142858,1.0,0.9722882653061226,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,1.0,1.0,0.55,Hubli,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,28000
BLR04,MOD032,0.6802714285714285,2.0,0.9718163265306121,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,1.1,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,27000
BLR05,MOD052,0.6802119642857144,1.0,0.9717313775510206,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Premium,1.3,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,85000
BEL01,MOD037,0.6790160714285715,3.0,0.9700229591836734,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,1.0,1.0,0.55,Belgaum,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,32000
KOP01,MOD014,0.6786361607142857,2.0,0.9694802295918367,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Budget,1.0,1.0,0.55,Koppal,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,12500
MYS02,MOD018,0.6768116883116884,1.0,0.9668738404452691,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Upper-mid,1.0,1.0,1.0,Mysore,normal,NO_REPLENISHMENT_NEEDED,HOLD: current stock covers the target forecast requirement.,15000
BLR08,MOD026,0.6753953571428573,2.0,0.9648505102040819,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,1.1,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,25000
BLR02,MOD056,0.6753821428571429,2.0,0.9648316326530614,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Premium,1.3,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,125000
MYS02,MOD034,0.6750517857142857,1.0,0.9643596938775509,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,1.0,1.0,0.55,Mysore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,28000
BLR07,MOD005,0.6740276785714285,1.0,0.9628966836734694,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Keypad,0.85,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,6500
BLR03,MOD059,0.6698982142857144,1.0,0.9569974489795919,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Premium,1.3,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,99000
KOP01,MOD002,0.6600535714285715,2.0,0.9429336734693878,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Keypad,1.0,1.0,0.55,Koppal,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,7500
BLR02,MOD035,0.650390625,2.0,0.9291294642857143,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,1.1,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,29000
MAN01,MOD049,0.6492013392857143,2.0,0.9274304846938776,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,1.0,1.0,0.55,Mangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,42000
BLR04,MOD006,0.648755357142857,2.0,0.9267933673469386,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Keypad,0.85,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,7000
HOS01,MOD010,0.6478083333333334,1.0,0.9254404761904763,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Keypad,1.0,1.0,0.55,Hassan,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,8000
BEL01,MOD009,0.6459583333333333,1.0,0.9227976190476189,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Keypad,1.0,1.0,0.55,Belgaum,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,7500
HUB01,MOD046,0.6454958333333333,2.0,0.9221369047619047,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Flagship,1.0,1.0,0.55,Hubli,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,50000
HUB02,MOD022,0.6438495535714286,3.0,0.9197850765306123,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Budget,1.0,1.0,0.55,Hubli,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,13000
HOS01,MOD025,0.6430291666666667,1.0,0.9186130952380952,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Upper-mid,1.0,1.0,0.55,Hassan,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,24000
MAN01,MOD050,0.6425116071428572,1.0,0.917873724489796,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,1.0,1.0,0.55,Mangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,43500
KOP01,MOD026,0.6413223214285714,1.0,0.9161747448979591,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,1.0,1.0,0.55,Koppal,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,25000
HUB01,MOD029,0.6402541666666666,1.0,0.9146488095238094,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,1.0,1.0,0.55,Hubli,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,29000
DAV01,MOD019,0.6387125,2.0,0.9124464285714285,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Budget,1.3,1.0,0.55,Davangere,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,11000
BLR02,MOD001,0.6373976785714287,1.0,0.9105681122448982,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Keypad,0.85,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,7000
MYS01,MOD041,0.6371708333333335,1.0,0.9102440476190478,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,1.0,1.0,0.55,Mysore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,36500
DAV02,MOD060,0.6367003246753247,1.0,0.9095718923933209,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Premium,0.75,1.0,1.0,Davangere,normal,NO_REPLENISHMENT_NEEDED,HOLD: current stock covers the target forecast requirement.,102500
BLR01,MOD020,0.6353208333333333,2.0,0.9076011904761904,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Budget,0.95,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,11500
MYS02,MOD035,0.6349299107142857,2.0,0.9070427295918367,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,1.0,1.0,0.55,Mysore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,29000
BLR08,MOD056,0.6348583333333333,1.0,0.9069404761904761,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Premium,1.3,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,125000
HUB02,MOD040,0.6335919642857143,1.0,0.9051313775510205,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,1.0,1.0,0.55,Hubli,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,35000
DAV02,MOD017,0.6325458333333333,3.0,0.9036369047619047,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Budget,1.3,1.0,0.55,Davangere,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,14500
SHI01,MOD017,0.6312133928571428,3.0,0.901733418367347,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Budget,1.0,1.0,0.55,Shivamogga,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,14500
BLR04,MOD014,0.6296375892857142,1.0,0.8994822704081632,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Budget,0.95,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,12500
BLR05,MOD022,0.62645625,3.0,0.8949375,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Budget,0.95,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,13000
BLR01,MOD022,0.6260708333333332,2.0,0.8943869047619046,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Budget,0.95,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,13000
MYS02,MOD040,0.6236041666666665,3.0,0.890863095238095,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,1.0,1.0,0.55,Mysore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,35000
DAV01,MOD020,0.6221450892857143,2.0,0.8887786989795919,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Budget,1.3,1.0,0.55,Davangere,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,11500
BLR05,MOD059,0.6193205357142858,2.0,0.8847436224489797,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Premium,1.3,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,99000
BLR07,MOD050,0.618940625,3.0,0.8842008928571429,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,1.1,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,43500
UDU01,MOD035,0.6186664285714286,1.0,0.8838091836734695,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,1.0,1.0,0.55,Udupi,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,29000
BLR06,MOD058,0.6174374999999999,2.0,0.8820535714285712,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Premium,1.3,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,95000
BLR06,MOD025,0.615257142857143,1.0,0.8789387755102042,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Upper-mid,1.05,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,24000
DAV01,MOD026,0.615125,2.0,0.87875,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,0.95,1.0,0.55,Davangere,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,25000
DAV01,MOD023,0.61396875,2.0,0.8770982142857141,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Budget,1.3,1.0,0.55,Davangere,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,13500
TUM01,MOD019,0.6137375,1.0,0.8767678571428572,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Budget,1.0,1.0,0.55,Tumkur,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,11000
BLR06,MOD043,0.6135822321428572,2.0,0.8765460459183674,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,1.1,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,35000
BLR03,MOD041,0.61026875,2.0,0.8718125,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,1.1,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,36500
BLR04,MOD009,0.61026875,2.0,0.8718125,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Keypad,0.85,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,7500
MYS02,MOD013,0.6096575892857143,2.0,0.8709394132653062,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Budget,1.0,1.0,0.55,Mysore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,12000
BLR02,MOD049,0.6092116071428572,2.0,0.8703022959183674,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-range,1.1,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,42000
