date,store_id,model_id,units_sold,selling_price,revenue
2026-04-13,KAL01,MOD010,1,8000,8000
2026-04-15,KAL01,MOD010,1,8000,8000
2026-04-18,KAL01,MOD010,2,8000,16000
2026-04-27,KAL01,MOD010,1,8000,8000
2026-04-29,KAL01,MOD010,1,8000,8000
2026-05-01,KAL01,MOD010,1,8000,8000
2026-05-10,KAL01,MOD010,1,8000,8000
2026-05-11,KAL01,MOD010,2,8000,16000
2026-05-17,KAL01,MOD010,1,8000,8000
2026-05-20,KAL01,MOD010,2,8000,16000
2026-05-22,KAL01,MOD010,1,8000,8000
2026-05-23,KAL01,MOD010,1,8000,8000
2026-05-26,KAL01,MOD010,1,8000,8000
2026-05-29,KAL01,MOD010,1,8000,8000
2026-05-31,KAL01,MOD010,1,8000,8000
2026-06-01,KAL01,MOD010,1,8000,8000
2026-06-02,KAL01,MOD010,1,8000,8000
2026-06-06,KAL01,MOD010,1,8000,8000
2026-06-07,KAL01,MOD010,1,8000,8000
2026-06-17,KAL01,MOD010,1,8000,8000
2026-06-24,KAL01,MOD010,1,8000,8000
2026-06-26,KAL01,MOD010,1,8000,8000
2026-06-28,KAL01,MOD010,1,8000,8000
2026-06-29,KAL01,MOD010,1,8000,8000
2026-07-01,KAL01,MOD010,1,8000,8000
2026-07-02,KAL01,MOD010,1,8000,8000
2026-07-09,KAL01,MOD010,1,8000,8000
2026-07-17,KAL01,MOD010,1,8000,8000
2026-07-18,KAL01,MOD010,2,8000,16000
2026-07-22,KAL01,MOD010,1,8000,8000
2026-07-29,KAL01,MOD010,1,8000,8000
2026-02-03,KAL01,MOD011,1,8000,8000
2026-02-05,KAL01,MOD011,1,8000,8000
2026-02-07,KAL01,MOD011,1,8000,8000
2026-02-10,KAL01,MOD011,1,8000,8000
2026-02-17,KAL01,MOD011,1,8000,8000
2026-02-18,KAL01,MOD011,2,8000,16000
2026-02-20,KAL01,MOD011,2,8000,16000
2026-02-21,KAL01,MOD011,1,8000,8000
2026-02-22,KAL01,MOD011,1,8000,8000
2026-02-23,KAL01,MOD011,1,8000,8000
2026-02-25,KAL01,MOD011,1,8000,8000
2026-02-27,KAL01,MOD011,1,8000,8000
2026-03-01,KAL01,MOD011,1,8000,8000
2026-03-03,KAL01,MOD011,1,8000,8000
2026-03-05,KAL01,MOD011,1,8000,8000
2026-03-07,KAL01,MOD011,1,8000,8000
2026-03-08,KAL01,MOD011,1,8000,8000
2026-03-15,KAL01,MOD011,1,8000,8000
2026-03-17,KAL01,MOD011,2,8000,16000
2026-03-18,KAL01,MOD011,1,8000,8000
2026-03-19,KAL01,MOD011,1,8000,8000
2026-03-20,KAL01,MOD011,2,8000,16000
2026-03-22,KAL01,MOD011,1,8000,8000
2026-03-23,KAL01,MOD011,1,8000,8000
2026-03-24,KAL01,MOD011,1,8000,8000
2026-03-27,KAL01,MOD011,2,8000,16000
2026-03-30,KAL01,MOD011,2,8000,16000
2026-03-31,KAL01,MOD011,1,8000,8000
2026-04-01,KAL01,MOD011,1,8000,8000
2026-04-04,KAL01,MOD011,2,8000,16000
2026-04-06,KAL01,MOD011,1,8000,8000
2026-04-08,KAL01,MOD011,1,8000,8000
2026-04-10,KAL01,MOD011,1,8000,8000
2026-04-11,KAL01,MOD011,1,8000,8000
2026-04-12,KAL01,MOD011,2,8000,16000
2026-04-13,KAL01,MOD011,2,8000,16000
2026-04-14,KAL01,MOD011,1,8000,8000
2026-04-22,KAL01,MOD011,1,8000,8000
2026-04-25,KAL01,MOD011,1,8000,8000
2026-04-27,KAL01,MOD011,1,8000,8000
2026-04-30,KAL01,MOD011,2,8000,16000
2026-05-03,KAL01,MOD011,1,8000,8000
2026-05-04,KAL01,MOD011,1,8000,8000
2026-05-06,KAL01,MOD011,1,8000,8000
2026-05-08,KAL01,MOD011,1,8000,8000
2026-05-11,KAL01,MOD011,2,8000,16000
2026-05-14,KAL01,MOD011,1,8000,8000
2026-05-18,KAL01,MOD011,1,8000,8000
2026-05-21,KAL01,MOD011,1,8000,8000
2026-05-22,KAL01,MOD011,1,8000,8000
2026-05-28,KAL01,MOD011,1,8000,8000
2026-06-01,KAL01,MOD011,1,8000,8000
2026-06-03,KAL01,MOD011,1,8000,8000
2026-06-07,KAL01,MOD011,1,8000,8000
2026-06-08,KAL01,MOD011,1,8000,8000
2026-06-10,KAL01,MOD011,1,8000,8000
2026-06-11,KAL01,MOD011,1,8000,8000
2026-06-12,KAL01,MOD011,1,8000,8000
2026-06-14,KAL01,MOD011,3,8000,24000
2026-06-17,KAL01,MOD011,1,8000,8000
2026-06-18,KAL01,MOD011,1,8000,8000
2026-06-21,KAL01,MOD011,1,8000,8000
2026-06-26,KAL01,MOD011,1,8000,8000
2026-06-27,KAL01,MOD011,1,8000,8000
2026-06-28,KAL01,MOD011,1,8000,8000
2026-06-30,KAL01,MOD011,1,8000,8000
2026-07-06,KAL01,MOD011,1,8000,8000
2026-07-09,KAL01,MOD011,1,8000,8000
2026-07-13,KAL01,MOD011,1,8000,8000
2026-07-14,KAL01,MOD011,1,8000,8000
2026-07-18,KAL01,MOD011,1,8000,8000
2026-07-27,KAL01,MOD011,1,8000,8000
2026-07-29,KAL01,MOD011,3,8000,24000
2026-05-23,KAL01,MOD012,2,8500,17000
2026-05-24,KAL01,MOD012,1,8500,8500
2026-05-30,KAL01,MOD012,1,8500,8500
2026-06-01,KAL01,MOD012,1,8500,8500
2026-06-06,KAL01,MOD012,1,8500,8500
2026-06-07,KAL01,MOD012,1,8500,8500
2026-06-08,KAL01,MOD012,2,8500,17000
2026-06-09,KAL01,MOD012,1,8500,8500
2026-06-12,KAL01,MOD012,4,8500,34000
2026-06-13,KAL01,MOD012,1,8500,8500
2026-06-15,KAL01,MOD012,1,8500,8500
2026-06-19,KAL01,MOD012,1,8500,8500
2026-06-22,KAL01,MOD012,1,8500,8500
2026-06-23,KAL01,MOD012,1,8500,8500
2026-06-25,KAL01,MOD012,1,8500,8500
2026-06-28,KAL01,MOD012,1,8500,8500
2026-06-30,KAL01,MOD012,1,8500,8500
2026-07-01,KAL01,MOD012,1,8500,8500
2026-07-02,KAL01,MOD012,1,8500,8500
2026-07-04,KAL01,MOD012,1,8500,8500
2026-07-06,KAL01,MOD012,1,8500,8500
2026-07-08,KAL01,MOD012,2,8500,17000
2026-07-09,KAL01,MOD012,1,8500,8500
2026-07-10,KAL01,MOD012,1,8500,8500
2026-07-11,KAL01,MOD012,2,8500,17000
2026-07-12,KAL01,MOD012,1,8500,8500
2026-07-13,KAL01,MOD012,1,8500,8500
2026-07-16,KAL01,MOD012,1,8500,8500
2026-07-17,KAL01,MOD012,1,8500,8500
2026-07-21,KAL01,MOD012,1,8500,8500
2026-07-23,KAL01,MOD012,1,8500,8500
2026-07-24,KAL01,MOD012,1,8500,8500
2026-07-25,KAL01,MOD012,4,8500,34000
2026-07-28,KAL01,MOD012,2,8500,17000
2026-07-31,KAL01,MOD012,1,8500,8500
2025-08-01,KAL01,MOD013,1,12000,12000
2025-08-02,KAL01,MOD013,1,12000,12000
2025-08-03,KAL01,MOD013,1,12000,12000
2025-08-06,KAL01,MOD013,1,12000,12000
2025-08-09,KAL01,MOD013,1,12000,12000
2025-08-10,KAL01,MOD013,1,12000,12000
2025-08-11,KAL01,MOD013,1,12000,12000
2025-08-13,KAL01,MOD013,1,12000,12000
2025-08-17,KAL01,MOD013,1,12000,12000
2025-08-19,KAL01,MOD013,2,12000,24000
2025-08-20,KAL01,MOD013,1,12000,12000
2025-08-22,KAL01,MOD013,2,12000,24000
2025-08-24,KAL01,MOD013,1,12000,12000
2025-08-27,KAL01,MOD013,2,12000,24000
2025-08-28,KAL01,MOD013,1,12000,12000
2025-08-30,KAL01,MOD013,1,12000,12000
2025-09-03,KAL01,MOD013,1,12000,12000
2025-09-06,KAL01,MOD013,2,12000,24000
2025-09-08,KAL01,MOD013,2,12000,24000
2025-09-10,KAL01,MOD013,2,12000,24000
2025-09-11,KAL01,MOD013,1,12000,12000
2025-09-17,KAL01,MOD013,1,12000,12000
2025-09-20,KAL01,MOD013,1,12000,12000
2025-09-21,KAL01,MOD013,1,12000,12000
2025-09-24,KAL01,MOD013,1,12000,12000
2025-09-25,KAL01,MOD013,1,12000,12000
2025-09-28,KAL01,MOD013,2,12000,24000
2025-09-30,KAL01,MOD013,1,12000,12000
2025-10-01,KAL01,MOD013,4,12000,48000
2025-10-03,KAL01,MOD013,4,12000,48000
2025-10-04,KAL01,MOD013,5,12000,60000
2025-10-05,KAL01,MOD013,4,12000,48000
2025-10-06,KAL01,MOD013,1,12000,12000
2025-10-07,KAL01,MOD013,6,12000,72000
2025-10-09,KAL01,MOD013,1,12000,12000
2025-10-10,KAL01,MOD013,1,12000,12000
2025-10-11,KAL01,MOD013,2,12000,24000
2025-10-12,KAL01,MOD013,1,12000,12000
2025-10-16,KAL01,MOD013,3,12000,36000
2025-10-17,KAL01,MOD013,3,12000,36000
2025-10-18,KAL01,MOD013,2,12000,24000
2025-10-19,KAL01,MOD013,2,12000,24000
2025-10-20,KAL01,MOD013,2,12000,24000
2025-10-21,KAL01,MOD013,4,12000,48000
2025-10-23,KAL01,MOD013,1,12000,12000
2025-10-24,KAL01,MOD013,1,12000,12000
2025-10-26,KAL01,MOD013,5,12000,60000
2025-10-28,KAL01,MOD013,1,12000,12000
2025-10-29,KAL01,MOD013,1,12000,12000
2025-10-30,KAL01,MOD013,5,12000,60000
2025-10-31,KAL01,MOD013,1,12000,12000
2025-11-01,KAL01,MOD013,3,12000,36000
2025-11-02,KAL01,MOD013,1,12000,12000
2025-11-03,KAL01,MOD013,2,12000,24000
2025-11-04,KAL01,MOD013,1,12000,12000
2025-11-05,KAL01,MOD013,1,12000,12000
2025-11-07,KAL01,MOD013,2,12000,24000
2025-11-08,KAL01,MOD013,1,12000,12000
2025-11-09,KAL01,MOD013,1,12000,12000
2025-11-10,KAL01,MOD013,1,12000,12000
2025-11-11,KAL01,MOD013,4,12000,48000
2025-11-13,KAL01,MOD013,2,12000,24000
2025-11-15,KAL01,MOD013,1,12000,12000
2025-11-17,KAL01,MOD013,1,12000,12000
2025-11-19,KAL01,MOD013,1,12000,12000
2025-11-21,KAL01,MOD013,1,12000,12000
2025-11-25,KAL01,MOD013,1,12000,12000
2025-11-28,KAL01,MOD013,1,12000,12000
2025-12-02,KAL01,MOD013,1,12000,12000
2025-12-03,KAL01,MOD013,1,12000,12000
2025-12-06,KAL01,MOD013,1,12000,12000
2025-12-07,KAL01,MOD013,1,12000,12000
2025-12-11,KAL01,MOD013,1,12000,12000
2025-12-16,KAL01,MOD013,1,12000,12000
2025-12-19,KAL01,MOD013,1,12000,12000
2025-12-20,KAL01,MOD013,1,12000,12000
2025-12-22,KAL01,MOD013,1,12000,12000
2025-12-25,KAL01,MOD013,1,12000,12000
2025-12-26,KAL01,MOD013,1,12000,12000
2025-12-27,KAL01,MOD013,3,12000,36000
2025-12-30,KAL01,MOD013,1,12000,12000
2026-01-03,KAL01,MOD013,1,12000,12000
2026-01-04,KAL01,MOD013,1,12000,12000
2026-01-08,KAL01,MOD013,2,12000,24000
2026-01-14,KAL01,MOD013,1,12000,12000
2026-01-20,KAL01,MOD013,2,12000,24000
2026-01-26,KAL01,MOD013,1,12000,12000
2026-01-30,KAL01,MOD013,1,12000,12000
2026-02-02,KAL01,MOD013,2,12000,24000
2026-02-10,KAL01,MOD013,1,12000,12000
2026-02-13,KAL01,MOD013,1,12000,12000
2026-02-16,KAL01,MOD013,2,12000,24000
2026-02-17,KAL01,MOD013,1,12000,12000
2026-02-18,KAL01,MOD013,1,12000,12000
2026-02-20,KAL01,MOD013,1,12000,12000
2026-02-21,KAL01,MOD013,1,12000,12000
2026-02-25,KAL01,MOD013,1,12000,12000
2026-02-27,KAL01,MOD013,1,12000,12000
2026-03-04,KAL01,MOD013,2,12000,24000
2026-03-05,KAL01,MOD013,1,12000,12000
2026-03-08,KAL01,MOD013,1,12000,12000
2026-03-16,KAL01,MOD013,1,12000,12000
2026-03-21,KAL01,MOD013,1,12000,12000
2026-03-22,KAL01,MOD013,1,12000,12000
2026-03-29,KAL01,MOD013,1,12000,12000
2026-03-30,KAL01,MOD013,1,12000,12000
2026-04-02,KAL01,MOD013,1,12000,12000
2026-04-03,KAL01,MOD013,2,12000,24000
2026-04-06,KAL01,MOD013,1,12000,12000
2026-04-09,KAL01,MOD013,1,12000,12000
2026-04-19,KAL01,MOD013,1,12000,12000
2026-04-23,KAL01,MOD013,1,12000,12000
2026-04-28,KAL01,MOD013,1,12000,12000
2026-04-30,KAL01,MOD013,1,12000,12000
2026-05-02,KAL01,MOD013,1,12000,12000
2026-05-05,KAL01,MOD013,2,12000,24000
2026-05-09,KAL01,MOD013,1,12000,12000
2026-05-16,KAL01,MOD013,1,12000,12000
2026-05-18,KAL01,MOD013,1,12000,12000
2026-05-19,KAL01,MOD013,1,12000,12000
2026-05-22,KAL01,MOD013,1,12000,12000
2026-05-24,KAL01,MOD013,1,12000,12000
2026-05-25,KAL01,MOD013,1,12000,12000
2026-05-26,KAL01,MOD013,1,12000,12000
2026-06-11,KAL01,MOD013,1,12000,12000
2026-06-16,KAL01,MOD013,1,12000,12000
2026-06-17,KAL01,MOD013,2,12000,24000
2026-06-27,KAL01,MOD013,1,12000,12000
2026-06-28,KAL01,MOD013,1,12000,12000
2026-06-29,KAL01,MOD013,1,12000,12000
2026-07-01,KAL01,MOD013,1,12000,12000
2026-07-02,KAL01,MOD013,1,12000,12000
2026-07-22,KAL01,MOD013,1,12000,12000
2026-07-27,KAL01,MOD013,1,12000,12000
2025-10-24,KAL01,MOD014,4,12500,50000
2025-10-25,KAL01,MOD014,3,12500,37500
2025-10-26,KAL01,MOD014,5,12500,62500
2025-10-27,KAL01,MOD014,4,12500,50000
2025-10-28,KAL01,MOD014,2,12500,25000
2025-10-29,KAL01,MOD014,5,12500,62500
2025-10-31,KAL01,MOD014,3,12500,37500
2025-11-01,KAL01,MOD014,3,12500,37500
2025-11-02,KAL01,MOD014,6,12500,75000
2025-11-03,KAL01,MOD014,3,12500,37500
2025-11-04,KAL01,MOD014,2,12500,25000
2025-11-05,KAL01,MOD014,3,12500,37500
2025-11-06,KAL01,MOD014,4,12500,50000
2025-11-07,KAL01,MOD014,4,12500,50000
2025-11-08,KAL01,MOD014,5,12500,62500
2025-11-09,KAL01,MOD014,3,12500,37500
2025-11-10,KAL01,MOD014,1,12500,12500
2025-11-11,KAL01,MOD014,3,12500,37500
2025-11-12,KAL01,MOD014,3,12500,37500
2025-11-13,KAL01,MOD014,3,12500,37500
2025-11-14,KAL01,MOD014,3,12500,37500
2025-11-15,KAL01,MOD014,4,12500,50000
2025-11-16,KAL01,MOD014,1,12500,12500
2025-11-17,KAL01,MOD014,3,12500,37500
2025-11-20,KAL01,MOD014,1,12500,12500
2025-11-21,KAL01,MOD014,5,12500,62500
2025-11-22,KAL01,MOD014,3,12500,37500
2025-11-24,KAL01,MOD014,3,12500,37500
2025-11-27,KAL01,MOD014,3,12500,37500
2025-11-28,KAL01,MOD014,1,12500,12500
2025-12-02,KAL01,MOD014,1,12500,12500
2025-12-04,KAL01,MOD014,1,12500,12500
2025-12-05,KAL01,MOD014,1,12500,12500
2025-12-06,KAL01,MOD014,2,12500,25000
2025-12-07,KAL01,MOD014,1,12500,12500
2025-12-09,KAL01,MOD014,1,12500,12500
2025-12-10,KAL01,MOD014,1,12500,12500
2025-12-11,KAL01,MOD014,1,12500,12500
2025-12-12,KAL01,MOD014,1,12500,12500
2025-12-16,KAL01,MOD014,2,12500,25000
2025-12-17,KAL01,MOD014,1,12500,12500
2025-12-18,KAL01,MOD014,2,12500,25000
2025-12-19,KAL01,MOD014,1,12500,12500
2025-12-21,KAL01,MOD014,1,12500,12500
2025-12-22,KAL01,MOD014,3,12500,37500
2025-12-23,KAL01,MOD014,1,12500,12500
2025-12-28,KAL01,MOD014,2,12500,25000
2025-12-29,KAL01,MOD014,3,12500,37500
2025-12-30,KAL01,MOD014,1,12500,12500
2025-12-31,KAL01,MOD014,1,12500,12500
2026-01-01,KAL01,MOD014,1,12500,12500
2026-01-02,KAL01,MOD014,2,12500,25000
2026-01-04,KAL01,MOD014,2,12500,25000
2026-01-06,KAL01,MOD014,2,12500,25000
2026-01-07,KAL01,MOD014,1,12500,12500
2026-01-10,KAL01,MOD014,1,12500,12500
2026-01-12,KAL01,MOD014,1,12500,12500
2026-01-14,KAL01,MOD014,1,12500,12500
2026-01-16,KAL01,MOD014,3,12500,37500
2026-01-17,KAL01,MOD014,1,12500,12500
2026-01-23,KAL01,MOD014,1,12500,12500
2026-01-25,KAL01,MOD014,3,12500,37500
2026-01-26,KAL01,MOD014,3,12500,37500
2026-01-27,KAL01,MOD014,1,12500,12500
2026-01-28,KAL01,MOD014,2,12500,25000
2026-02-04,KAL01,MOD014,1,12500,12500
2026-02-06,KAL01,MOD014,1,12500,12500
2026-02-08,KAL01,MOD014,1,12500,12500
2026-02-13,KAL01,MOD014,1,12500,12500
2026-02-16,KAL01,MOD014,1,12500,12500
2026-02-18,KAL01,MOD014,1,12500,12500
2026-02-22,KAL01,MOD014,2,12500,25000
2026-03-06,KAL01,MOD014,1,12500,12500
2026-03-08,KAL01,MOD014,1,12500,12500
2026-03-16,KAL01,MOD014,1,12500,12500
2026-03-19,KAL01,MOD014,1,12500,12500
2026-03-20,KAL01,MOD014,1,12500,12500
2026-03-22,KAL01,MOD014,2,12500,25000
2026-03-24,KAL01,MOD014,1,12500,12500
2026-03-27,KAL01,MOD014,1,12500,12500
2026-04-15,KAL01,MOD014,1,12500,12500
2026-04-16,KAL01,MOD014,1,12500,12500
2026-04-28,KAL01,MOD014,2,12500,25000
2026-04-29,KAL01,MOD014,2,12500,25000
2026-05-03,KAL01,MOD014,1,12500,12500
2026-05-08,KAL01,MOD014,1,12500,12500
2026-05-14,KAL01,MOD014,1,12500,12500
2026-05-24,KAL01,MOD014,2,12500,25000
2026-06-10,KAL01,MOD014,1,12500,12500
2026-06-15,KAL01,MOD014,1,12500,12500
2026-06-20,KAL01,MOD014,1,12500,12500
2026-06-21,KAL01,MOD014,1,12500,12500
2026-06-28,KAL01,MOD014,1,12500,12500
2026-07-12,KAL01,MOD014,1,12500,12500
2026-07-20,KAL01,MOD014,1,12500,12500
2026-07-21,KAL01,MOD014,1,12500,12500
2026-07-22,KAL01,MOD014,1,12500,12500
2026-07-29,KAL01,MOD014,1,12500,12500
2026-07-31,KAL01,MOD014,2,12500,25000
2025-12-30,KAL01,MOD015,1,13000,13000
2026-01-01,KAL01,MOD015,1,13000,13000
2026-01-02,KAL01,MOD015,2,13000,26000
2026-01-10,KAL01,MOD015,1,13000,13000
2026-01-15,KAL01,MOD015,1,13000,13000
2026-01-17,KAL01,MOD015,1,13000,13000
2026-01-21,KAL01,MOD015,1,13000,13000
2026-01-23,KAL01,MOD015,1,13000,13000
2026-01-25,KAL01,MOD015,2,13000,26000
2026-01-27,KAL01,MOD015,2,13000,26000
2026-01-29,KAL01,MOD015,1,13000,13000
2026-01-31,KAL01,MOD015,1,13000,13000
2026-02-03,KAL01,MOD015,2,13000,26000
2026-02-04,KAL01,MOD015,1,13000,13000
2026-02-06,KAL01,MOD015,1,13000,13000
2026-02-07,KAL01,MOD015,1,13000,13000
2026-02-09,KAL01,MOD015,2,13000,26000
2026-02-10,KAL01,MOD015,1,13000,13000
2026-02-13,KAL01,MOD015,1,13000,13000
2026-02-17,KAL01,MOD015,1,13000,13000
2026-02-18,KAL01,MOD015,1,13000,13000
2026-02-20,KAL01,MOD015,1,13000,13000
2026-02-21,KAL01,MOD015,2,13000,26000
2026-02-22,KAL01,MOD015,2,13000,26000
2026-02-24,KAL01,MOD015,4,13000,52000
2026-02-25,KAL01,MOD015,1,13000,13000
2026-02-26,KAL01,MOD015,1,13000,13000
2026-02-28,KAL01,MOD015,1,13000,13000
2026-03-01,KAL01,MOD015,2,13000,26000
2026-03-04,KAL01,MOD015,3,13000,39000
2026-03-07,KAL01,MOD015,1,13000,13000
2026-03-08,KAL01,MOD015,2,13000,26000
2026-03-09,KAL01,MOD015,1,13000,13000
2026-03-10,KAL01,MOD015,1,13000,13000
2026-03-11,KAL01,MOD015,1,13000,13000
2026-03-13,KAL01,MOD015,1,13000,13000
2026-03-15,KAL01,MOD015,2,13000,26000
2026-03-16,KAL01,MOD015,1,13000,13000
2026-03-19,KAL01,MOD015,3,13000,39000
2026-03-20,KAL01,MOD015,1,13000,13000
2026-03-21,KAL01,MOD015,1,13000,13000
2026-03-22,KAL01,MOD015,4,13000,52000
2026-03-23,KAL01,MOD015,1,13000,13000
2026-03-24,KAL01,MOD015,4,13000,52000
2026-04-01,KAL01,MOD015,2,13000,26000
2026-04-03,KAL01,MOD015,2,13000,26000
2026-04-04,KAL01,MOD015,1,13000,13000
2026-04-05,KAL01,MOD015,3,13000,39000
2026-04-06,KAL01,MOD015,3,13000,39000
2026-04-07,KAL01,MOD015,1,13000,13000
2026-04-12,KAL01,MOD015,2,13000,26000
2026-04-13,KAL01,MOD015,1,13000,13000
2026-04-15,KAL01,MOD015,1,13000,13000
2026-04-17,KAL01,MOD015,1,13000,13000
2026-04-18,KAL01,MOD015,1,13000,13000
2026-04-20,KAL01,MOD015,1,13000,13000
2026-04-21,KAL01,MOD015,2,13000,26000
2026-04-22,KAL01,MOD015,1,13000,13000
2026-04-23,KAL01,MOD015,2,13000,26000
2026-04-25,KAL01,MOD015,1,13000,13000
2026-04-26,KAL01,MOD015,1,13000,13000
2026-04-30,KAL01,MOD015,1,13000,13000
2026-05-01,KAL01,MOD015,1,13000,13000
2026-05-06,KAL01,MOD015,1,13000,13000
2026-05-08,KAL01,MOD015,1,13000,13000
2026-05-09,KAL01,MOD015,1,13000,13000
2026-05-12,KAL01,MOD015,3,13000,39000
2026-05-13,KAL01,MOD015,1,13000,13000
2026-05-16,KAL01,MOD015,1,13000,13000
2026-05-17,KAL01,MOD015,1,13000,13000
2026-05-19,KAL01,MOD015,1,13000,13000
2026-05-22,KAL01,MOD015,1,13000,13000
2026-05-26,KAL01,MOD015,1,13000,13000
2026-05-29,KAL01,MOD015,1,13000,13000
2026-05-31,KAL01,MOD015,2,13000,26000
2026-06-01,KAL01,MOD015,1,13000,13000
2026-06-05,KAL01,MOD015,1,13000,13000
2026-06-07,KAL01,MOD015,3,13000,39000
2026-06-10,KAL01,MOD015,1,13000,13000
2026-06-11,KAL01,MOD015,1,13000,13000
2026-06-13,KAL01,MOD015,1,13000,13000
2026-06-14,KAL01,MOD015,1,13000,13000
2026-06-17,KAL01,MOD015,2,13000,26000
2026-06-18,KAL01,MOD015,1,13000,13000
2026-06-21,KAL01,MOD015,1,13000,13000
2026-06-22,KAL01,MOD015,1,13000,13000
2026-06-23,KAL01,MOD015,1,13000,13000
2026-06-24,KAL01,MOD015,1,13000,13000
2026-06-25,KAL01,MOD015,1,13000,13000
2026-06-29,KAL01,MOD015,1,13000,13000
2026-06-30,KAL01,MOD015,2,13000,26000
2026-07-01,KAL01,MOD015,1,13000,13000
2026-07-03,KAL01,MOD015,1,13000,13000
2026-07-04,KAL01,MOD015,1,13000,13000
2026-07-11,KAL01,MOD015,1,13000,13000
2026-07-12,KAL01,MOD015,1,13000,13000
2026-07-15,KAL01,MOD015,2,13000,26000
2026-07-17,KAL01,MOD015,1,13000,13000
2026-07-18,KAL01,MOD015,2,13000,26000
2026-07-19,KAL01,MOD015,1,13000,13000
2026-07-24,KAL01,MOD015,1,13000,13000
2025-08-01,KAL01,MOD016,1,14000,14000
2025-08-02,KAL01,MOD016,2,14000,28000
2025-08-03,KAL01,MOD016,2,14000,28000
2025-08-06,KAL01,MOD016,1,14000,14000
2025-08-07,KAL01,MOD016,1,14000,14000
2025-08-10,KAL01,MOD016,2,14000,28000
2025-08-11,KAL01,MOD016,2,14000,28000
2025-08-14,KAL01,MOD016,3,14000,42000
2025-08-16,KAL01,MOD016,1,14000,14000
2025-08-17,KAL01,MOD016,2,14000,28000
2025-08-21,KAL01,MOD016,1,14000,14000
2025-08-22,KAL01,MOD016,1,14000,14000
2025-08-23,KAL01,MOD016,2,14000,28000
2025-08-28,KAL01,MOD016,1,14000,14000
2025-08-29,KAL01,MOD016,1,14000,14000
2025-08-30,KAL01,MOD016,1,14000,14000
2025-08-31,KAL01,MOD016,2,14000,28000
2025-09-02,KAL01,MOD016,1,14000,14000
2025-09-04,KAL01,MOD016,2,14000,28000
2025-09-05,KAL01,MOD016,1,14000,14000
2025-09-09,KAL01,MOD016,1,14000,14000
2025-09-10,KAL01,MOD016,1,14000,14000
2025-09-11,KAL01,MOD016,1,14000,14000
2025-09-12,KAL01,MOD016,1,14000,14000
2025-09-15,KAL01,MOD016,1,14000,14000
2025-09-16,KAL01,MOD016,1,14000,14000
2025-09-17,KAL01,MOD016,1,14000,14000
2025-09-19,KAL01,MOD016,1,14000,14000
2025-09-20,KAL01,MOD016,1,14000,14000
2025-09-22,KAL01,MOD016,1,14000,14000
2025-09-25,KAL01,MOD016,1,14000,14000
2025-09-26,KAL01,MOD016,1,14000,14000
2025-09-29,KAL01,MOD016,2,14000,28000
2025-10-01,KAL01,MOD016,1,14000,14000
2025-10-02,KAL01,MOD016,1,14000,14000
2025-10-03,KAL01,MOD016,1,14000,14000
2025-10-04,KAL01,MOD016,4,14000,56000
2025-10-06,KAL01,MOD016,1,14000,14000
2025-10-07,KAL01,MOD016,3,14000,42000
2025-10-08,KAL01,MOD016,3,14000,42000
2025-10-09,KAL01,MOD016,1,14000,14000
2025-10-10,KAL01,MOD016,4,14000,56000
2025-10-11,KAL01,MOD016,5,14000,70000
2025-10-12,KAL01,MOD016,2,14000,28000
2025-10-15,KAL01,MOD016,2,14000,28000
2025-10-16,KAL01,MOD016,1,14000,14000
2025-10-17,KAL01,MOD016,3,14000,42000
2025-10-18,KAL01,MOD016,3,14000,42000
2025-10-19,KAL01,MOD016,4,14000,56000
2025-10-20,KAL01,MOD016,3,14000,42000
2025-10-21,KAL01,MOD016,3,14000,42000
2025-10-23,KAL01,MOD016,1,14000,14000
2025-10-24,KAL01,MOD016,1,14000,14000
2025-10-25,KAL01,MOD016,1,14000,14000
2025-10-26,KAL01,MOD016,4,14000,56000
2025-10-27,KAL01,MOD016,1,14000,14000
2025-10-28,KAL01,MOD016,2,14000,28000
2025-10-29,KAL01,MOD016,1,14000,14000
2025-10-30,KAL01,MOD016,3,14000,42000
2025-11-01,KAL01,MOD016,1,14000,14000
2025-11-03,KAL01,MOD016,1,14000,14000
2025-11-04,KAL01,MOD016,4,14000,56000
2025-11-05,KAL01,MOD016,4,14000,56000
2025-11-06,KAL01,MOD016,3,14000,42000
2025-11-07,KAL01,MOD016,1,14000,14000
2025-11-08,KAL01,MOD016,2,14000,28000
2025-11-09,KAL01,MOD016,3,14000,42000
2025-11-11,KAL01,MOD016,1,14000,14000
2025-11-12,KAL01,MOD016,2,14000,28000
2025-11-13,KAL01,MOD016,2,14000,28000
2025-11-15,KAL01,MOD016,2,14000,28000
2025-12-18,KAL01,MOD016,1,14000,14000
2025-12-26,KAL01,MOD016,1,14000,14000
2025-12-29,KAL01,MOD016,1,14000,14000
2026-01-04,KAL01,MOD016,1,14000,14000
2026-01-05,KAL01,MOD016,1,14000,14000
2026-01-09,KAL01,MOD016,1,14000,14000
2026-01-20,KAL01,MOD016,1,14000,14000
2026-01-24,KAL01,MOD016,1,14000,14000
2026-01-26,KAL01,MOD016,1,14000,14000
2026-01-29,KAL01,MOD016,1,14000,14000
2026-01-30,KAL01,MOD016,1,14000,14000
2026-02-07,KAL01,MOD016,1,14000,14000
2026-02-17,KAL01,MOD016,1,14000,14000
2026-02-28,KAL01,MOD016,1,14000,14000
2026-03-03,KAL01,MOD016,2,14000,28000
